Date,Open,High,Low,Close,Adj Close,Volume
10-11-2016,248,262.600006,246.059998,258.049988,239.163177,23416240
11-11-2016,254,257.200012,241.929993,242.979996,225.196167,23019025
15-11-2016,243.600006,243.600006,229.419998,231.490005,214.54715,23185210
16-11-2016,235.399994,239.800003,226.710007,236.399994,219.097733,18857495
17-11-2016,236.990005,241.649994,233.229996,234.630005,217.457306,12123435
18-11-2016,235.639999,237.110001,232.020004,236.149994,218.866058,14506735
21-11-2016,236.399994,238.289993,221.139999,222.5,206.215118,17277555
22-11-2016,225.740005,228.199997,219.029999,226.330002,209.764786,18976840
23-11-2016,229,229.199997,223.619995,225.050003,208.578461,12537850
24-11-2016,224.020004,226,221.839996,223.970001,207.577515,10787270
25-11-2016,226.089996,234.339996,224.970001,233.539993,216.447083,13887575
28-11-2016,227,235.199997,226.800003,229.919998,213.092026,15220840
29-11-2016,230.380005,232.759995,228.279999,228.910004,212.15596,13297495
30-11-2016,229.600006,236.160004,229.229996,234.770004,217.587082,16167775
01-12-2016,235.139999,236.949997,231.399994,232.199997,215.205154,10222350
02-12-2016,230.800003,232.720001,228.520004,230.029999,213.193985,12103050
05-12-2016,231.399994,237.5,230.210007,236.710007,219.385086,8199915
06-12-2016,237.539993,241.289993,235.479996,238.630005,221.164536,11322055
07-12-2016,239.699997,244,234.979996,237.649994,220.256271,19343400
08-12-2016,238.720001,243.779999,238.649994,243.110001,225.31665,8945565
09-12-2016,244,245,240.770004,243.949997,226.095184,10060200
12-12-2016,242.399994,243.600006,237.410004,238.529999,221.071869,7934645
13-12-2016,239,241.960007,236.020004,241.330002,223.666931,10786580
14-12-2016,242,242.139999,238.710007,239.220001,221.711365,8792235
15-12-2016,236.440002,240.899994,236.029999,237.039993,219.690918,14376015
16-12-2016,237.889999,239.399994,234.509995,236.419998,219.116302,14828850
19-12-2016,236.800003,237.570007,234.809998,235.960007,218.689987,7153710
20-12-2016,236.100006,236.710007,228.75,229.419998,212.628632,10497495
21-12-2016,230.380005,231.309998,226.820007,227.669998,211.006714,12158130
22-12-2016,227.339996,227.339996,223,225.229996,208.745285,8476115
23-12-2016,225.199997,227.990005,224.559998,224.940002,208.476532,8115335
26-12-2016,223.979996,224.199997,218.110001,220.300003,204.176132,10491065
27-12-2016,220.339996,226.619995,219.899994,225.600006,209.088226,8043755
28-12-2016,225.779999,227.800003,222.100006,222.610001,206.317062,9113155
29-12-2016,222,230.740005,221.020004,229.660004,212.851059,14143345
30-12-2016,229.539993,232.25,229,231.289993,214.361755,8215860
02-01-2017,232.119995,232.399994,226.259995,228.929993,212.174484,7840160
03-01-2017,229,234.539993,228.089996,232.580002,215.557343,8751180
04-01-2017,233.199997,234.380005,231.660004,232.630005,215.603699,6142000
05-01-2017,234.020004,243.880005,233.679993,242.039993,224.324966,18553125
06-01-2017,243,250.380005,243,249.350006,231.099945,18725905
09-01-2017,250.960007,253.550003,249.460007,251.240005,232.851624,12191130
10-01-2017,251.800003,254.800003,250.309998,252.919998,234.408661,7624730
11-01-2017,254.800003,264.529999,254.610001,263.570007,244.279175,20699225
12-01-2017,263.799988,268.700012,263.600006,265.100006,245.697205,15027680
13-01-2017,265.73999,266.790009,261.399994,263.609985,244.316223,8671860
16-01-2017,263.700012,267.140015,262.279999,265.75,246.299622,8523630
17-01-2017,267.26001,267.26001,263,264.76001,245.38208,6981840
18-01-2017,265.76001,270.25,265.600006,269.190002,249.487854,10352885
19-01-2017,268.98999,271.299988,266.470001,269.5,249.775146,25297635
20-01-2017,270.799988,275.73999,270.429993,271.73999,251.851196,22001130
23-01-2017,272.190002,277.799988,271.709991,276.589996,256.346252,15537505
24-01-2017,278.390015,282.640015,269.299988,271.779999,251.888275,30640810
25-01-2017,274.399994,282,273.440002,281.359985,260.76712,23329875
27-01-2017,282,284.299988,278.040009,279.75,259.274933,13920505
30-01-2017,279.98999,280.089996,276.779999,277.799988,257.467682,7839290
31-01-2017,277.600006,280,276.209991,279.200012,258.765198,11578925
01-02-2017,280.600006,283.279999,276.440002,282.619995,261.934875,17459400
02-02-2017,283.799988,283.799988,276.600006,277.399994,257.096924,9416970
03-02-2017,277.529999,280.459991,277.049988,279.559998,259.098846,8084475
06-02-2017,282,282.149994,278.600006,279.690002,259.21936,6608055
07-02-2017,279.200012,281,277.480011,279.359985,258.913483,7400480
08-02-2017,280,284.649994,275.51001,282.049988,261.406586,9060940
09-02-2017,283,283.920013,279.019989,281.640015,261.026642,8521155
10-02-2017,282.399994,283.290009,280.399994,282.570007,261.88855,7798400
13-02-2017,283.200012,291.459991,282,290.570007,269.30304,18793785
14-02-2017,291.339996,294.359985,288.23999,291.429993,270.100098,15388990
15-02-2017,291.540009,292.079987,283.769989,286.190002,265.243591,11266445
16-02-2017,286.5,289.200012,285.200012,287.390015,266.355774,8392305
17-02-2017,289,291.73999,287.049988,288.179993,267.087921,8932190
20-02-2017,288,288.01001,284.679993,285.850006,264.928467,6579210
21-02-2017,286.799988,290.76001,286.209991,289.950012,268.728424,6692070
22-02-2017,290.5,291.709991,288.23999,289.390015,268.209442,5801400
23-02-2017,290,291,288.279999,289.350006,268.172302,6372095
27-02-2017,288.329987,289.049988,283.450012,284.380005,263.566101,6439075
28-02-2017,285.399994,291.899994,284.600006,290.540009,269.275238,8081825
01-03-2017,291.940002,293.299988,288.609985,290.929993,269.636658,5863515
02-03-2017,292,292.040009,283.829987,284.940002,264.085083,7519330
03-03-2017,284.559998,288.390015,284.019989,286.75,265.762634,6324110
06-03-2017,289.01001,292.959991,287.440002,292.299988,270.906403,6495315
07-03-2017,293,293,287.820007,289.640015,268.441101,7445505
08-03-2017,290,296.320007,289.600006,294.890015,273.306854,13481850
09-03-2017,295.399994,295.76001,292.399994,293.049988,271.601532,5479040
10-03-2017,294,296.890015,293.019989,296.269989,274.585815,8345885
14-03-2017,304.540009,307.799988,302.850006,306.350006,283.92807,16745770
15-03-2017,305.299988,307.200012,303.940002,305.809998,283.427612,8129185
16-03-2017,308,309.089996,303.700012,305.589996,283.223724,10198655
17-03-2017,308,308,300.700012,301.579987,279.507172,17495735
20-03-2017,303.75,304.799988,301.420013,303.149994,280.96228,6081850
21-03-2017,304.399994,304.429993,293.730011,296.950012,275.216095,12168835
22-03-2017,295,295.399994,292.029999,294.170013,272.639557,10002040
23-03-2017,294.799988,304.299988,292.399994,303.720001,281.49057,20748350
24-03-2017,307.799988,308.950012,304.910004,305.809998,283.427612,16829935
27-03-2017,305.809998,308.399994,304,305.589996,283.223724,7944450
28-03-2017,306.859985,307.899994,305.200012,306.970001,284.502686,8336700
29-03-2017,307.299988,311,305.410004,308.98999,286.374878,7800535
30-03-2017,308,311.5,307.730011,310.429993,287.709473,9487205
31-03-2017,310.799988,311,306.799988,309.350006,286.708496,8166155
03-04-2017,309.640015,311.220001,307,307.769989,285.244141,4339220
05-04-2017,311,314,307.26001,313.5,290.554779,9783590
06-04-2017,313.540009,315.070007,311.149994,312.950012,290.045044,16374930
07-04-2017,311.220001,315.179993,309.920013,311.309998,288.525024,7763240
10-04-2017,312.399994,321,311.820007,319.920013,296.504913,11888320
11-04-2017,320.600006,324.700012,319.079987,322.950012,299.31311,13096210
12-04-2017,323.399994,327,320.690002,326.290009,302.408691,9419810
13-04-2017,325.200012,327.589996,322.619995,323.279999,299.618958,5963665
17-04-2017,323.720001,325.179993,320.459991,322.119995,298.543854,5512460
18-04-2017,322.799988,325.589996,319.589996,321.179993,297.672668,5196760
19-04-2017,320.059998,323.799988,318.450012,321.089996,297.589264,16480495
20-04-2017,304.119995,314.98999,304.119995,309.029999,286.411957,39365810
21-04-2017,311.399994,312.559998,304.799988,308.829987,286.226563,15381650
24-04-2017,309.799988,314.630005,308.640015,310.859985,288.108002,9259060
25-04-2017,312,313.399994,310.600006,311.390015,288.599213,6576035
26-04-2017,312,317.380005,311.549988,316.410004,293.251801,9858260
27-04-2017,317,330.380005,314.790009,328.480011,304.438385,21107455
28-04-2017,327.910004,328.929993,324.359985,326.049988,302.186218,6679805
02-05-2017,326.399994,330.359985,324.709991,326.779999,302.862793,8228195
03-05-2017,327.540009,328.290009,323.119995,326.589996,302.686707,4906685
04-05-2017,326.51001,328,324.019989,325.369995,301.556,5059810
05-05-2017,325.200012,326.200012,320.869995,321.75,298.200958,4888600
08-05-2017,322.799988,326.799988,321.809998,323.089996,299.442871,4212900
09-05-2017,323.209991,323.320007,318.429993,320.5,297.04245,4889665
10-05-2017,321.200012,322.98999,316.820007,319.679993,296.282471,9752185
11-05-2017,321.600006,321.600006,315,315.459991,292.371307,8346570
12-05-2017,316.200012,318.359985,293.850006,296.619995,274.910217,51398635
15-05-2017,299.380005,301.200012,290.709991,294.410004,272.862,30387720
16-05-2017,295.299988,300,293.619995,296.679993,274.96582,13899055
17-05-2017,296.790009,296.790009,290.209991,290.929993,269.636658,17047740
18-05-2017,287.600006,288.779999,278.600006,280.230011,259.719849,24997430
19-05-2017,282.549988,291,281.049988,286.019989,265.08606,29884735
22-05-2017,288.76001,290.109985,279.600006,281.160004,260.581757,12638575
23-05-2017,282.200012,283.600006,275.25,280.630005,260.090546,14373025
24-05-2017,281.609985,288.799988,279.609985,285.01001,264.149963,14895365
25-05-2017,286.799988,294,286.119995,292.850006,271.416168,19542615
26-05-2017,293.959991,300,291.01001,298.720001,276.856506,12482845
29-05-2017,298.720001,298.73999,286.630005,287.660004,277.764191,10137385
30-05-2017,287.200012,292.200012,286.410004,287.670013,277.773865,8310575
31-05-2017,288.399994,289.679993,281.850006,286.269989,276.421997,11974010
01-06-2017,286,290,284.209991,288.920013,278.980865,10535155
02-06-2017,291.339996,297.5,289.059998,296.350006,286.155243,13008640
05-06-2017,296.600006,305.26001,296.350006,304.709991,294.227631,16429705
06-06-2017,305,306.48999,299.76001,301.230011,290.867401,8410250
07-06-2017,303.98999,304.029999,296.220001,298.75,288.472687,9245400
08-06-2017,299.799988,300.339996,293.470001,295.23999,285.083435,9557160
09-06-2017,295.940002,299.790009,295.040009,297.76001,287.516724,10083805
12-06-2017,296.200012,300.859985,294.089996,296.720001,286.512512,8054565
13-06-2017,297.700012,302.190002,297.5,298.769989,288.491974,7061315
14-06-2017,299.209991,299.950012,289,289.799988,279.830566,17689740
15-06-2017,289.799988,290,286.200012,289.230011,279.280182,13899395
16-06-2017,289.799988,291.670013,287.399994,288.700012,278.768402,14628365
19-06-2017,290.799988,291.149994,285.119995,286.190002,276.344757,14848970
20-06-2017,286.600006,291.079987,285.230011,289.410004,279.45401,9913855
21-06-2017,287.600006,289.029999,285.320007,286.540009,276.682739,9528905
22-06-2017,287.779999,294,287.470001,290.399994,280.409943,15429910
23-06-2017,290.73999,291.660004,286.23999,287.079987,277.204132,6802620
27-06-2017,291,291.079987,281.01001,283.100006,273.361084,10131580
28-06-2017,282.880005,291.809998,280.299988,289.940002,279.965759,13617320
29-06-2017,291.980011,294,286.769989,287.700012,277.802826,13099315
30-06-2017,287.600006,293.369995,285,292.700012,282.630829,10461845
03-07-2017,293.959991,299.200012,290.399994,298.549988,288.279541,10883920
04-07-2017,301.559998,302.399994,296,297.01001,286.792542,10966170
05-07-2017,297.820007,301.940002,297.399994,301.190002,290.828735,9132875
06-07-2017,300.200012,303.799988,299,300.809998,290.461823,7192995
07-07-2017,300.529999,303.040009,299.519989,301.149994,290.790131,6158365
10-07-2017,302.459991,304.399994,300.179993,302.579987,292.170898,1561380
11-07-2017,303.049988,306.600006,301.600006,302.959991,292.537842,9910100
12-07-2017,303.200012,304.540009,301,303.089996,292.663361,8068060
13-07-2017,303.600006,317.600006,303.600006,316.399994,305.515503,20791405
14-07-2017,318.369995,318.970001,310.839996,312.920013,302.155212,10366505
17-07-2017,313.940002,314.980011,308.679993,309.48999,298.843201,5489385
18-07-2017,309.940002,315.48999,309.019989,311.559998,300.84198,7161790
19-07-2017,312.200012,315.299988,310.220001,314.029999,303.22702,10549830
20-07-2017,314.399994,315.799988,312.23999,314.320007,303.50708,8239275
21-07-2017,314.399994,316.290009,313,315.529999,304.675446,5325410
24-07-2017,315.600006,323.799988,315.390015,318.649994,307.68808,12576130
25-07-2017,319.339996,324.73999,317.220001,323.570007,312.438843,12826760
26-07-2017,324.940002,344.799988,321.049988,342.390015,330.61145,42745710
27-07-2017,349.450012,359.600006,348.399994,357.170013,344.882965,59043405
28-07-2017,353,372.200012,353,368.369995,355.697693,42766660
31-07-2017,370,371.600006,360.630005,361.899994,349.450226,21767735
01-08-2017,363.73999,367.600006,361.829987,365.450012,352.878143,14552820
02-08-2017,366,368.589996,362.609985,365.799988,353.216064,10065875
03-08-2017,364.399994,365.779999,354.459991,357.089996,344.805725,14988025
04-08-2017,354,363.049988,352.709991,361.589996,349.150879,14304925
07-08-2017,362,363.399994,358.75,359.970001,347.586639,6655985
08-08-2017,359.799988,360.399994,350.799988,352.709991,340.576416,11647730
09-08-2017,351.200012,354.890015,347.200012,348.309998,336.327759,9912435
10-08-2017,348.309998,348.839996,342.019989,346.019989,334.116516,10660635
11-08-2017,341.399994,351.459991,340.429993,347.880005,335.912537,15510645
14-08-2017,350.399994,357.200012,350.040009,355.700012,343.463531,9926005
16-08-2017,356.809998,357.799988,346.399994,352.369995,340.248108,18723055
17-08-2017,355.799988,355.799988,345.859985,347.619995,335.661499,9567955
18-08-2017,346.980011,347.459991,341.660004,344.149994,332.310852,8394525
21-08-2017,344.200012,350.600006,342.019989,343.339996,331.528748,7164610
22-08-2017,346.399994,346.399994,337.200012,342.579987,330.794891,13768740
23-08-2017,343.73999,345.600006,339.519989,344.649994,332.793671,11216740
24-08-2017,345.559998,347.790009,342.880005,343.890015,332.059845,8865265
28-08-2017,344.600006,351.559998,342.320007,350.670013,338.606567,9749985
29-08-2017,350.399994,350.670013,343.209991,344.309998,332.465332,8813485
30-08-2017,346.309998,353,346.209991,350.420013,338.365173,9864255
31-08-2017,350,354.880005,349.01001,350.609985,338.548615,12833805
01-09-2017,350.670013,356,350.670013,355.290009,343.067657,7997070
04-09-2017,354.100006,355.929993,347.410004,352.820007,340.682617,8600510
05-09-2017,353.399994,357.559998,353,355.649994,343.415253,8064790
06-09-2017,354,360.959991,352.459991,358.790009,346.447266,9434255
07-09-2017,360.359985,363.799988,358.480011,360,347.615601,8895275
08-09-2017,361.399994,361.540009,356.049988,357.799988,345.491302,5402980
11-09-2017,359.25,373.149994,358.850006,368.410004,355.736298,16706180
12-09-2017,370.980011,371.769989,364.399994,370.149994,357.416443,10676065
13-09-2017,370.399994,372.399994,366.519989,367.799988,355.147278,6871880
14-09-2017,369.079987,373.200012,368.040009,370.309998,357.570923,6350920
15-09-2017,365.679993,371.799988,365.459991,369.01001,356.315674,8160390
18-09-2017,370.420013,374.399994,370.200012,371.829987,359.038635,7120825
19-09-2017,372.279999,374.399994,369.429993,373.299988,360.458069,5622390
20-09-2017,373,377.200012,372.200012,376.019989,363.084503,6049650
21-09-2017,375.299988,382.899994,373.350006,377.049988,364.079071,7307710
22-09-2017,376.799988,376.799988,359.450012,360.649994,348.243225,12176561
25-09-2017,361,363.700012,349,359.600006,347.22937,9426506
26-09-2017,361,363,355.700012,360.75,348.339813,6184763
27-09-2017,364.899994,364.899994,350.75,353.200012,341.049561,8301438
28-09-2017,353.5,355.450012,347.299988,350.799988,338.732086,11672921
29-09-2017,353.700012,353.899994,345.100006,350,337.959595,10421179
03-10-2017,354.899994,354.899994,347.5,351.049988,338.973511,8078173
04-10-2017,352.700012,357.5,351.049988,355.799988,343.560089,7252399
05-10-2017,357.299988,367.5,357,359.450012,347.084534,10552658
06-10-2017,360.600006,366.799988,360.600006,365.799988,353.216064,4977073
09-10-2017,367.899994,372.649994,363.149994,370.899994,358.140625,5402776
10-10-2017,372,374,371,372.899994,360.071808,5475930
11-10-2017,374.200012,375,362,363,350.512421,7532154
12-10-2017,363.100006,367.649994,359,365.399994,352.829834,7573094
13-10-2017,366,373.049988,365.950012,369.700012,356.981934,5848807
16-10-2017,374,374.200012,365.75,367.700012,355.05072,5086334
17-10-2017,369,375.899994,368,373.549988,360.699463,6984827
18-10-2017,366,368,359,362.399994,349.933044,12849346
19-10-2017,364.399994,365.299988,355,357.799988,345.491302,1935015
23-10-2017,358,364.549988,351,353.899994,341.725464,9451524
24-10-2017,355.700012,363.399994,344.600006,347.600006,335.642181,12420114
25-10-2017,356,356,312.850006,326.899994,315.654297,33427154
26-10-2017,331.899994,338.649994,318,331.200012,319.806396,26581626
27-10-2017,307,313.5,298.549988,307.049988,296.487122,80906668
30-10-2017,311.5,317.450012,308.100006,314.850006,304.018799,23574790
31-10-2017,317.5,319.25,311.299988,314.25,303.439453,11811133
01-11-2017,317,320.5,316.450012,318.799988,307.832947,9265421
02-11-2017,321,323.899994,318.200012,320.450012,309.426178,9244908
03-11-2017,322.450012,328,321.700012,325.950012,314.736969,12865964
06-11-2017,327,329,317.799988,319.649994,308.653687,9427134
07-11-2017,323,323,305.5,311.700012,300.977203,30444032
08-11-2017,313.200012,313.649994,301.850006,303.799988,293.348938,25323557
09-11-2017,305.950012,308.799988,302,304.649994,294.169708,15467103
10-11-2017,305,309.899994,302,304.049988,293.590332,11561127
13-11-2017,306.75,307.950012,303.049988,303.75,293.300659,6538482
14-11-2017,305,306.350006,302,302.549988,292.141937,9724235
15-11-2017,302.799988,305.799988,295.600006,300.950012,290.597015,13048729
16-11-2017,302.899994,303.950012,297.5,301.299988,290.934967,9008654
17-11-2017,308,314.399994,305.100006,306.100006,295.569824,18464900
20-11-2017,309.450012,314,308.200012,313.350006,302.570404,9652806
21-11-2017,316,318,310.700012,312.299988,301.556519,9635431
22-11-2017,315.600006,315.799988,307,309.75,299.094269,6979712
23-11-2017,310,316.350006,307.149994,313.25,302.473846,7091441
24-11-2017,315,315.950012,312.049988,313.049988,302.280731,7331839
27-11-2017,312,316,309.5,315.299988,304.453339,5301460
28-11-2017,314.5,316.899994,313.649994,315,304.163666,5342555
29-11-2017,315,316,310.950012,312.899994,302.135895,5457734
30-11-2017,311,311.950012,305,306.899994,296.342285,9124083
01-12-2017,307.799988,309.899994,305.100006,306.850006,296.294067,6121307
04-12-2017,307.799988,308.200012,301.649994,303.200012,292.769623,6436175
05-12-2017,302.149994,310,300.600006,308.700012,298.080414,7558058
06-12-2017,306.799988,309.899994,304.600006,306.450012,295.907806,6114939
07-12-2017,306.549988,311.950012,306.549988,310.5,299.818451,5794382
08-12-2017,312,315.5,311,312.700012,301.94281,8434605
11-12-2017,313.5,315.799988,310.600006,311.600006,300.880615,4416465
12-12-2017,312,312,305.899994,306.799988,296.245758,5457103
13-12-2017,306.350006,307.350006,301.049988,301.899994,291.514282,6911856
14-12-2017,303.899994,304.649994,301.75,303.899994,293.445526,4904177
15-12-2017,307,317.450012,307,315.899994,305.032715,20571225
18-12-2017,315.899994,318,305.299988,311.149994,300.446106,13690080
19-12-2017,314,314.399994,309.549988,312.25,301.50827,6290291
20-12-2017,312.399994,313.399994,310,311.700012,300.977203,6605913
21-12-2017,311.200012,313.950012,309.399994,310.450012,299.770203,7130623
22-12-2017,310.5,313.5,308.700012,310.149994,299.480469,7895699
26-12-2017,310.5,317.899994,310.200012,315.5,304.646454,9269961
27-12-2017,316.649994,318.950012,313.350006,315.149994,304.308472,8912485
28-12-2017,314,316,311.799988,313.5,302.715271,7927990
29-12-2017,313.5,315.799988,312.799988,315.149994,304.308472,4718184
01-01-2018,315.5,317.75,311.299988,312.600006,301.846252,4019878
02-01-2018,313.399994,314,307.149994,311.649994,300.928894,5224976
03-01-2018,312,316.5,311.149994,315.850006,304.984436,5672263
04-01-2018,316,318.399994,313,317.100006,306.191437,5667580
05-01-2018,317.5,337.899994,317.450012,332.850006,321.399628,30720675
08-01-2018,336,341.299988,331.299988,333.600006,322.123779,12747890
09-01-2018,334.899994,342.799988,327.549988,341.350006,329.607208,13282560
10-01-2018,341.5,342.350006,335.450012,339.799988,328.110474,10385044
11-01-2018,339,344.25,335.299988,343.149994,331.345276,8266126
12-01-2018,344.100006,344.700012,337.549988,340.899994,329.172668,5688676
15-01-2018,341.899994,343.700012,335.100006,336,324.441223,7142164
16-01-2018,336,338.75,328,334.850006,323.330811,7296505
17-01-2018,335.100006,343.5,331.399994,342.399994,330.621063,7985222
18-01-2018,350,356.899994,332.350006,341.200012,329.462372,35465087
19-01-2018,347.5,352.25,339.100006,349.350006,337.332001,21425789
22-01-2018,349.950012,358.25,348.75,355.350006,343.12558,13456538
23-01-2018,359.850006,360.399994,352.299988,359.549988,347.181091,10196645
24-01-2018,357,366.299988,356,364.799988,352.250488,11258771
25-01-2018,364.5,364.5,355.649994,361.600006,349.160583,8963188
29-01-2018,361.200012,363.700012,355.549988,358,345.684387,7931235
30-01-2018,358,360.799988,351.850006,353.350006,341.194397,7890491
31-01-2018,353,356.549988,350.450012,354.399994,342.208252,8527044
01-02-2018,355,367.25,352.649994,359.899994,347.519073,15217926
02-02-2018,354.200012,356,341.799988,349.049988,337.042297,16298953
05-02-2018,340,349,333.600006,343.600006,331.779816,13407059
06-02-2018,325,342.899994,324,338.75,327.096649,12557261
07-02-2018,344,344,330.600006,332.899994,321.447876,11681640
08-02-2018,332.899994,340.350006,331.5,335,323.475647,7785799
09-02-2018,330,331.450012,324,325.549988,314.350739,9395513
12-02-2018,326.600006,337.200012,326.600006,335.399994,323.861877,12049356
14-02-2018,336,337.850006,318.950012,320.350006,309.32962,13548524
15-02-2018,321.200012,328.799988,317.700012,319.799988,308.798523,15482667
16-02-2018,324,325,309.649994,311.799988,301.073761,18611798
19-02-2018,313.850006,315,307.549988,312.049988,301.315125,9311433
20-02-2018,314.350006,316.100006,307.5,308.700012,298.080414,11389041
21-02-2018,311,313.899994,304.5,312.350006,301.604858,13342678
22-02-2018,311.899994,316.899994,308.149994,316.100006,305.22583,14787238
23-02-2018,316.450012,326,316.450012,323.450012,312.322998,11399732
26-02-2018,326.5,328.200012,319.350006,326.149994,314.930084,9225197
27-02-2018,325.299988,334.25,325,327.149994,315.895691,15104405
28-02-2018,323,325.200012,318.049988,322.299988,311.212524,10985771
01-03-2018,322.100006,326,318.350006,321.049988,310.005524,7333939
05-03-2018,318.5,319,311.149994,312.950012,302.184204,7973146
06-03-2018,317,320.5,309.850006,312.149994,301.411713,8299126
07-03-2018,312,314.899994,308,311.950012,301.218597,8420190
08-03-2018,312.299988,313.25,294.700012,308.549988,297.935547,24027679
09-03-2018,310,310.950012,301.299988,303.25,292.817871,11596136
12-03-2018,305.200012,314.5,301.350006,311.149994,300.446106,12860205
13-03-2018,310,315.399994,309.799988,312.799988,302.039307,11436348
14-03-2018,311.799988,321.899994,308.200012,318.850006,307.881226,12905495
15-03-2018,318.950012,321,310.850006,311.850006,301.12204,9999620
16-03-2018,312.399994,316.850006,310,312.899994,302.135895,17094363
19-03-2018,316,316.5,302.5,304.799988,294.314575,11267355
20-03-2018,303,305.799988,299.700012,302.399994,291.997131,9874137
21-03-2018,305,309.049988,300.049988,300.75,290.40387,13383435
22-03-2018,301.799988,303.700012,295.75,298.25,287.989868,19356591
23-03-2018,293,293.049988,285,286.649994,276.78891,21617995
26-03-2018,286.5,304.899994,286,303.350006,292.914459,24240033
27-03-2018,307,309.25,300.700012,303.5,293.059265,15267419
28-03-2018,300.149994,307.5,299.100006,304.850006,294.362823,14952643
02-04-2018,307,308.5,303.600006,306.25,295.714661,8844027
03-04-2018,306.450012,314.200012,304,313.100006,302.32901,10392997
04-04-2018,313,320,304,305.450012,294.9422,13516525
05-04-2018,311.799988,315.600006,307.799988,313.049988,302.280731,11449637
06-04-2018,314.700012,316,311.600006,314.5,303.680878,8598435
09-04-2018,316,319.899994,314.399994,316.25,305.370697,14002415
10-04-2018,320.100006,320.5,315,319.25,308.267456,9976629
11-04-2018,320,320,310.5,312,301.266846,9921987
12-04-2018,312.200012,313.350006,308,311.75,301.025452,11359462
13-04-2018,312.600006,314.450012,305.700012,309.549988,298.901123,12849690
16-04-2018,307,311.100006,306.450012,310.350006,299.673645,10808237
17-04-2018,311.899994,313.350006,307.25,307.899994,297.307922,12509310
18-04-2018,311,313.700012,308.75,309.549988,298.901123,11323144
19-04-2018,311,319.5,309,318.5,307.543243,13498117
20-04-2018,317.700012,317.700012,306.049988,308.549988,297.935547,21800867
23-04-2018,310.899994,317,309,313.049988,302.280731,10927239
24-04-2018,314,328.799988,314,324,312.854034,24392058
25-04-2018,323.75,328.5,317.450012,325.25,314.061035,15370686
26-04-2018,327.950012,360.25,323.600006,352.399994,340.277039,62364794
27-04-2018,365,369,345.100006,348.899994,336.897461,52230752
30-04-2018,350.899994,367.200012,350.299988,362,349.546814,28400085
02-05-2018,361.950012,364.700012,351.700012,354.25,342.063446,13058846
03-05-2018,354,359.25,346.5,353.950012,341.773743,15431044
04-05-2018,354.5,357.75,344.200012,345.100006,333.22821,12241946
07-05-2018,347.799988,350,342.649994,347.899994,335.931854,6781161
08-05-2018,350,353.950012,340.5,343.299988,331.490082,11670852
09-05-2018,344.450012,349.75,343.200012,347.850006,335.883606,9802803
10-05-2018,350.950012,350.950012,342.649994,344.649994,332.793671,7330619
11-05-2018,346.5,351.799988,341.799988,350.25,338.20105,7642090
14-05-2018,350.799988,353.799988,343.100006,344.799988,332.938477,7468232
15-05-2018,346,354.600006,343.600006,345.75,333.855835,12805393
16-05-2018,344,356.450012,342,349.75,337.718201,12708109
17-05-2018,351.5,352,344,345.299988,333.421265,6702419
18-05-2018,346.5,348.799988,343.100006,345.5,333.614441,8938377
21-05-2018,346,349.200012,333.049988,334.149994,322.654846,8748958
22-05-2018,334.100006,340.75,331,334.700012,323.186005,10869535
23-05-2018,335,338.75,331.5,333.700012,322.220367,7738850
24-05-2018,336.700012,337,325.600006,330,318.647675,8077461
25-05-2018,333,341.899994,332,339.399994,327.724274,6957024
28-05-2018,341.5,348.25,340.75,345.200012,333.324768,8982939
29-05-2018,344.399994,345.899994,335.100006,338.049988,326.420685,7870400
30-05-2018,335.75,344,332.649994,343.149994,331.345276,10036644
31-05-2018,345.399994,349.399994,338,346.200012,334.290344,17910411
01-06-2018,347,348.700012,340.25,342.700012,330.910767,9470256
04-06-2018,343.899994,350.899994,342,342.950012,333.781891,14501600
05-06-2018,342.5,342.75,333.649994,336.75,327.74765,8492155
06-06-2018,337.950012,340.549988,332.549988,339.149994,330.083466,8211104
07-06-2018,341.200012,345.5,338,339.549988,330.472778,9630695
08-06-2018,337.5,340.25,335.049988,337.649994,328.623566,5851442
11-06-2018,338.600006,344.850006,334.700012,335.700012,326.725708,11980621
12-06-2018,335.700012,337.950012,331.200012,332.200012,323.319275,9851496
13-06-2018,336.899994,336.899994,331.5,333.200012,324.292542,7530350
14-06-2018,333,338.350006,330.549988,337.200012,328.185608,6819965
15-06-2018,333,336.200012,328.649994,330.649994,321.810699,8518379
18-06-2018,330.799988,333.850006,327.700012,331.649994,322.783966,6785348
19-06-2018,330.950012,334.5,328.5,330.899994,322.054016,8566372
20-06-2018,331.899994,337,331.399994,336.100006,327.115021,7720519
21-06-2018,336.799988,337.600006,331.200012,332.950012,324.049255,5133865
22-06-2018,333.600006,335.700012,329.5,335.100006,326.141754,6006046
25-06-2018,334.75,338.950012,332.899994,334.149994,325.217102,5792052
26-06-2018,333.100006,337.75,332.049988,335.950012,326.969025,4706265
27-06-2018,336,337.75,331.049988,335.600006,326.628387,6930662
28-06-2018,336.399994,336.399994,327.299988,329.299988,320.496765,8130250
29-06-2018,330.700012,341.75,329.649994,339.649994,330.570099,8963268
02-07-2018,338.049988,341.700012,332.350006,337.049988,328.039612,8091469
03-07-2018,337.700012,340.5,335.299988,336.899994,327.893616,4998778
04-07-2018,337,337.5,332.5,335.549988,326.579712,4507001
05-07-2018,338.75,350.799988,338.600006,348.649994,339.329498,21239763
